學號,學院,學院代碼,系所名稱,系所代號,年級班別,年級班別代碼,組別名稱,組別代碼,學年學期,學制,學制代碼
5bdbd2e1c3afa7fe2918c1c50d12a686b4f9d4ba2bb9f231f71ab0359eb2e2a4,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
d65ae2652c4ba122237448415d0183a99d2c9fcce5952f5fe5bf7ede7ebf259c,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
aeda06ad71b9e6938eb748cb5e2e78aaf6d1afa02750225ab102221f846f0dad,資訊電機學院,5,資訊工程學系碩士班,5202,2年級,"2  ",,"0  ",1032,"碩士班              ",2
b1d9f30700321be358ae61434e0bcc680cd0ee7e1b773b95b197e6086becf1a6,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
2c414bc2f32414b916f86c8e075fda764aea8013513f7d9738797b9770f1dc0f,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
360bd01b3d064c3ec09c83cdcc0bc1b83b762756659facc820a82a0b5b8c303c,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
8ba74bb35aa007686e500b222e54bf7fcb966718e2ed8ad2429cc57d118ea84e,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
9b70fe0004e7cc32f27bf1251e4ca69accb0348d3fabea9059c9d0b0516c7b89,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
516b6af0308573d7bcf381e0a86b8c65bf46eb126622f3c21d005af12e65412f,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
36d252771458ee89cc5703ef922f1f8b56892a7c79bfa4db70485efd5f11cde8,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
618fee573e43d50167529db2e15e3b02edca29020bad73a353167b6b219f8988,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
0ac031a4a7ec8759d11564bccd43f239a9473f329a3922ef2aac08c73443347f,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
f33c6cd6cc30273bcbf0b6ceb142b500ba2f2e4472628bea49078e2b83f13ee2,工學院,3,環境工程研究所碩士班,3206,1年級,"1  ",,"0  ",1032,"碩士班              ",2
219c8d0a5f360652819c236bd3e38ea2642847ea89db2931f757346b954f1366,管理學院,4,企業管理學系,4001,2年級1班,"21 ",,"0  ",1032,"學士班              ",1
d8117f7be7c040e71efd7d5630b76819c5185ec369d2be0b1abc47cf64a9d8a2,管理學院,4,企業管理學系,4001,2年級1班,"21 ",,"0  ",1032,"學士班              ",1
5f9004f461969bf8f363ce4d16840d8501cf4e0d8b65ca7ad65f37752c30c1c5,管理學院,4,企業管理學系,4001,2年級1班,"21 ",,"0  ",1032,"學士班              ",1
1819ba83d76cd18d2b5e9c27850ffaf122d1a15f2d674d9509b4ed5629d10b01,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
a521223014dc3029f64685b5b42a05cdcd236bcb9ce64b090e4e9a5b0c95cd35,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
3bf193b876d21fc8a3056a9c073b46a649aeb1a77eb07ed97735aab56d2b9631,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
8f0e48a5ab73b1e45c78e428a55b3671b408e322fa8967b46a354dd70ce9739f,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
0803067f258dd74c2d2a0fe13ef2992e7185fec5826b9a5be5349ca67344ecfc,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
e192b613b6ad3199fe1781385e9e82a3a55c693c93b2f29b5a6eb5530a07be38,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
ad9139cbfea6fb492ec5209732d3a4c52305fc68e85fbf16f4a1c9619c6641a1,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
476457c9577bf66fba271f3a46fc533dcfd0feb1bfb4be8ffad057309986271c,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
ff3527f3aefcbb76d6fb2962fa86e0bf9a1920969c1ffd7094d27467c1f04b13,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
c9ad289b0933b6e6a2e1a6fea09ac845a5fcb307d0da6c72e942f03f03aa8e31,管理學院,4,會計研究所碩士班,4210,2年級,"2  ",,"0  ",1032,"碩士班              ",2
