學號,班一般名次,班一般人數,平均成績,鎖定排名,系所名稱,系一般名次,系一般人數,年級班別,組別,組一般名次,成績是否全到,班名次,班人數,系名次,系人數,組名次,組人數,學年
9943999db702e1f0617b8481908fb746179b24e7a6ac5213b338d46edc87d0e2,"45 ","48 ",70.42,未鎖定,法國語文學系,"45 ","48 ",4年級,,,成績全到,"44 ","47 ","44 ","47 ",,,103
5a541000bfaafc958d6ef9142e39c410bbac344c4d357f4bcd3dfc218f6ee69e,"2  ","48 ",90.62,未鎖定,法國語文學系,"2  ","48 ",4年級,,,成績全到,"1  ","47 ","1  ","47 ",,,103
fa1d0fc6195ff8b0c9d777afc0cc26910798894c82836042fa30273791b8c647,"24 ","48 ",80.02,未鎖定,法國語文學系,"24 ","48 ",4年級,,,成績全到,"23 ","47 ","23 ","47 ",,,103
0b5c329607c507086437ff9ab7ad584302440bdac00195894a762406f56f7955,"35 ","48 ",75.44,未鎖定,法國語文學系,"35 ","48 ",4年級,,,成績全到,"34 ","47 ","34 ","47 ",,,103
39b84351aa39f212a29114f1d36d86e4dc575f7295cd7f35a910f9c5a230ab62,"1  ","48 ",92.11,未鎖定,法國語文學系,"1  ","48 ",4年級,,,部分未到,,,,,,,103
39126f15bf26d63326dac5048e11d6787f83e8eafca13b14da8bb96588c5128a,"12 ","48 ",84.30,未鎖定,法國語文學系,"12 ","48 ",4年級,,,成績全到,"11 ","47 ","11 ","47 ",,,103
d196250bebbcc0dee6dac0a8323d3eb93a8515e5025fbf9d48a34bf1ab525426,"21 ","48 ",80.96,未鎖定,法國語文學系,"21 ","48 ",4年級,,,成績全到,"20 ","47 ","20 ","47 ",,,103
8284e885fd3358413fbe42eb487bdeaee39081f14d537413d3feef0dfb081829,"28 ","48 ",78.69,未鎖定,法國語文學系,"28 ","48 ",4年級,,,成績全到,"27 ","47 ","27 ","47 ",,,103
88ef6029e7d1db37a9c786d7941dba920b22ce3b7b235f0d9a9e7781b811222b,"6  ","48 ",86.49,未鎖定,法國語文學系,"6  ","48 ",4年級,,,成績全到,"5  ","47 ","5  ","47 ",,,103
5febfd8c99e800587514aad46c54aa8659e28cfd08a6e230c2962adfefd3e2c8,"22 ","48 ",80.94,未鎖定,法國語文學系,"22 ","48 ",4年級,,,成績全到,"21 ","47 ","21 ","47 ",,,103
585f5bed58e49fbe9eb63cae5dd2069fd5345ebc3fe24eb63c6353ecd77e2811,"36 ","48 ",75.29,未鎖定,法國語文學系,"36 ","48 ",4年級,,,成績全到,"35 ","47 ","35 ","47 ",,,103
1264d4ea8f6c5eef7a86c6cd8c8c9730f689881dc6584247ca4ae16310f0e9b0,"18 ","26 ",72.61,全班成績已到鎖定排名,數學系,"31 ","51 ",4年級1班,,,成績全到,,,,,,,103
b59cb1afdb09f32c248f6eb8bedd4cf0b09e39f634938f27321eaa3101ab4ba0,"3  ","25 ",82.19,全班成績已到鎖定排名,數學系,"7  ","51 ",4年級2班,,,成績全到,,,,,,,103
cd561e73cb5a1461d5ee6888e421e3c13e953911db95449b4c6aa73b229a33f4,"4  ","25 ",82.10,全班成績已到鎖定排名,數學系,"8  ","51 ",4年級2班,,,成績全到,,,,,,,103
5daa995f434a14afe74586175c4894b23f5d188dd22332ee685df8f86d5d443b,"23 ","35 ",75.41,全班成績已到鎖定排名,光電科學與工程學系,"23 ","35 ",4年級,,,成績全到,,,,,,,104
0531d036bace4f53de554f85c1b816fd607800ac4b89b557af8982663fc7f58a,"4  ","4  ",46.65,未鎖定,數學系博士班,"4  ","4  ",6年級,,,部分未到,"4  ","4  ","4  ","4  ",,,105
3ccb75f314fbce30f48a66b90fb995f33703c44fb800a0c84d4c9973ea9804f5,"1  ","4  ",91.66,未鎖定,數學系博士班,"1  ","4  ",6年級,,,成績全到,"1  ","4  ","1  ","4  ",,,105
a985c40d801d5a76b387042bb7efe37e37bfcb58608a190a69a82fc224c794e7,"36 ","63 ",71.58,未鎖定,土木工程學系,"60 ",111,4年級1班,,,成績全到,,,,,,,103
252504e725c86a539a952895fdbec17dd3eda176d24a42889e05e771b9babd51,"40 ","48 ",65.67,未鎖定,土木工程學系,"94 ",111,4年級2班,,,成績全到,,,,,,,103
aad1fa0645414b2da979ff52f82bc4801bad0280a08d8780a291cc70901f8eb9,"38 ","63 ",70.36,未鎖定,土木工程學系,"68 ",111,4年級1班,,,成績全到,,,,,,,103
7aa516ce324fd5e2fa22ddfe2e7d20e78ded7537e279cfcdf2bc2448711ba626,"25 ","51 ",73.69,全班成績已到鎖定排名,土木工程學系,"54 ","93 ",4年級1班,,,成績全到,,,,,,,106
3a0c0fdb3ada034ab52cb4af157a223baa200d1a911f38bd55dfe05f49883f6e,"30 ","58 ",73.32,全班成績已到鎖定排名,土木工程學系,"54 ","98 ",4年級2班,,,成績全到,,,,,,,104
71ff63f1f9fa7ed94665c82f63b85ce9557f4c6378ff9513a008f0e7dbf5d78b,"5  ","63 ",83.25,未鎖定,土木工程學系,"5  ",111,4年級1班,,,成績全到,,,,,,,103
0c185f94a8baf6fb95933889778e488ecfe86eb62e95d2670dc0975885bd5278,"21 ","48 ",72.02,未鎖定,土木工程學系,"56 ",111,4年級2班,,,成績全到,,,,,,,103
09f73040b945daeb3e561215c11b707f0aed8082d18e01e9dee29f57556ce018,"35 ","63 ",73.02,未鎖定,土木工程學系,"51 ",111,4年級1班,,,成績全到,,,,,,,103
c230401438d89068abeaa9a9400e7b821542232bd4d707280647363fcb87d43b,"32 ","62 ",79.37,未鎖定,經濟學系,"32 ","62 ",4年級,,,成績全到,"28 ","57 ","28 ","57 ",,,103
50389ba925b56ba55e0f0780327af9012bc18bc9a988d9a692b5c3e82f030b43,"12 ","60 ",83.73,未鎖定,化學工程與材料工程學系,"12 ","60 ",4年級,,,成績全到,,,,,,,103
2b0e4921e3399602a91c3653801ecc6ce438a96ccb4d1f33370dd1203493151a,"44 ","60 ",73.58,未鎖定,化學工程與材料工程學系,"44 ","60 ",4年級,,,成績全到,,,,,,,103
6aa07bdb6cd8f0393e8641103577e2aee7cd0c534cb09cfe3827049a8fa9796a,"47 ","60 ",70.91,未鎖定,化學工程與材料工程學系,"47 ","60 ",4年級,,,成績全到,,,,,,,103
90c4c9baa14f750da7f31c66b67de5e8459cae9a4fc4c88d2b274307ab97091a,"49 ","60 ",70.39,未鎖定,化學工程與材料工程學系,"49 ","60 ",4年級,,,成績全到,,,,,,,103
829782dd6ee9b618da237222cd3eed03e9da3e557ff3e0d198c6e0a5614e1299,"36 ","53 ",77.23,未鎖定,資訊管理學系,"69 ",101,4年級1班,,,成績全到,,,,,,,103
3ac70b249cb9b9061841293fea0f20c9cc4c4290396790e83c6680e0bee97a83,"2  ","48 ",91.30,未鎖定,資訊管理學系,"2  ",101,4年級2班,,,成績全到,,,,,,,103
0131debd910ca5cddf77adb222918e7e912ed53732e27bed7e21fced3d2cf74d,"8  ","53 ",85.84,未鎖定,資訊管理學系,"14 ",101,4年級1班,,,成績全到,,,,,,,103
4dbabd69037c9f2e169541338718aa6320701c0dbee907dc4e2951a941ec1430,"28 ","48 ",79.78,未鎖定,資訊管理學系,"55 ",101,4年級2班,,,成績全到,,,,,,,103
d86e67a04f6aedd580b6edb4d5f4c2a1f59ca4a907d1a1a270f4334c6b65b2bf,"43 ","53 ",74.64,未鎖定,資訊管理學系,"81 ",101,4年級1班,,,成績全到,,,,,,,103
bc14226d8d38ebcf13fd3c5eaebbb3c38be751bd4c42d70669e62908e20f305d,"52 ","59 ",72.35,未鎖定,財務金融學系,"52 ","59 ",4年級,,,成績全到,"48 ","55 ","48 ","55 ",,,103
271873ec3a729772f745369711270e5f29a929a6762f37a74a47cafd63968c93,"29 ","59 ",81.62,未鎖定,財務金融學系,"29 ","59 ",4年級,,,成績全到,"26 ","55 ","26 ","55 ",,,103
055985d469c421c3488547d43671a1159d2c11a3477f5cb94be3cef960293baf,"11 ","59 ",87.01,未鎖定,財務金融學系,"11 ","59 ",4年級,,,成績全到,"11 ","55 ","11 ","55 ",,,103
1df22bc23c7174618451abdae94d1e1ab736302ee413a3e1466bf1ad21354bea,"30 ","59 ",81.25,未鎖定,財務金融學系,"30 ","59 ",4年級,,,成績全到,"27 ","55 ","27 ","55 ",,,103
8bbb3970ae87fbbf8da7329b222dfff09736a05e67fba268c8ed31d83cc6654b,"6  ","59 ",87.83,未鎖定,財務金融學系,"6  ","59 ",4年級,,,成績全到,"6  ","55 ","6  ","55 ",,,103
e712f2d5cdbcb264a3840344b1a442c389368ef9380c3e5777307daea958ccc9,"20 ","59 ",84.40,未鎖定,財務金融學系,"20 ","59 ",4年級,,,成績全到,"20 ","55 ","20 ","55 ",,,103
c6d7ca9f98a0bae6b5aaeb6783adc2d8e8e74f66e7f31738b84774afe2f7a908,"27 ","59 ",81.70,未鎖定,財務金融學系,"27 ","59 ",4年級,,,成績全到,"24 ","55 ","24 ","55 ",,,103
8562e70b003dc147d78b37ec766a765a27061d9228b9f7d059c2559246e12281,"34 ","59 ",79.59,未鎖定,財務金融學系,"34 ","59 ",4年級,,,成績全到,"31 ","55 ","31 ","55 ",,,103
536b3a0e7b87d6b6f559310c44cf20652a92c239be4baf70fe4e5eaf0bb889e9,"4  ","59 ",89.03,未鎖定,財務金融學系,"4  ","59 ",4年級,,,成績全到,"4  ","55 ","4  ","55 ",,,103
09e4689c49d99050c6fdeef0c5d67c3f20cac1d51b14bae3a4b4f63e58f84d52,"31 ","59 ",80.89,未鎖定,財務金融學系,"31 ","59 ",4年級,,,成績全到,"28 ","55 ","28 ","55 ",,,103
8b936530339a78c8c926d4889dfed2052a34e429bf5e80a2f0653aa9ac85dca8,"22 ","59 ",83.52,未鎖定,財務金融學系,"22 ","59 ",4年級,,,成績全到,"21 ","55 ","21 ","55 ",,,103
1c711aafd88da5f94d983c953ae19bf91668b32fd9208288ae4f0b42900bca27,"36 ","59 ",79.13,未鎖定,財務金融學系,"36 ","59 ",4年級,,,成績全到,"33 ","55 ","33 ","55 ",,,103
6db214dfb2dadbe03352c96515bc30dcbd5442084a63a0638d232e97e107fd04,"12 ","59 ",86.73,未鎖定,財務金融學系,"12 ","59 ",4年級,,,成績全到,"12 ","55 ","12 ","55 ",,,103
2745c5ae61258c8f7e79859d399b30166f2845aa46f4429c4eb8ca68dad0b145,"14 ","59 ",86.07,未鎖定,財務金融學系,"14 ","59 ",4年級,,,成績全到,"14 ","55 ","14 ","55 ",,,103
87be73c19107ffe252284f94ede0c5e82020add19f912f734fad16781d740bc6,"41 ","59 ",77.05,未鎖定,財務金融學系,"41 ","59 ",4年級,,,成績全到,"38 ","55 ","38 ","55 ",,,103
07514a29d87054990f1de7e80ce0af05807be3093d03d01eb86d83d2aee664c4,"32 ","59 ",80.83,未鎖定,財務金融學系,"32 ","59 ",4年級,,,成績全到,"29 ","55 ","29 ","55 ",,,103
0c4fae20a88c696142ac35df81a170bb0ae444b76151e371b4730289b7238771,"13 ","59 ",86.32,未鎖定,財務金融學系,"13 ","59 ",4年級,,,成績全到,"13 ","55 ","13 ","55 ",,,103
ad7aa01c4f7f578d8594e753c965a5869c79d9164760ecc26f79ea54ea68291c,"55 ","59 ",68.56,未鎖定,財務金融學系,"55 ","59 ",4年級,,,成績全到,"51 ","55 ","51 ","55 ",,,103
09aa3a899f62a369d9d36c90e1a4c6151ca1768bdd82a1de5c35c9634015d65c,"9  ","59 ",87.67,未鎖定,財務金融學系,"9  ","59 ",4年級,,,成績全到,"9  ","55 ","9  ","55 ",,,103
6235ea94d83173aa786b07ab90c2b81e1e4d75933f89b82b4ccfa8e0879afc71,"46 ","59 ",74.66,未鎖定,財務金融學系,"46 ","59 ",4年級,,,成績全到,"42 ","55 ","42 ","55 ",,,103
98cb7014f003fc3ebfd309a4c5cf1eac485e5618d9df841c3803366579098231,"47 ","59 ",73.68,未鎖定,財務金融學系,"47 ","59 ",4年級,,,成績全到,"43 ","55 ","43 ","55 ",,,103
96bac04e5420bc85ff1d1923243f96dfa8c0f5513daaf10fa864e9f0e57d0e63,"17 ","59 ",85.65,未鎖定,財務金融學系,"17 ","59 ",4年級,,,成績全到,"17 ","55 ","17 ","55 ",,,103
50696c2e386e27a2f439b91dc12cd161383a0a3a824404fd5a40c69ced868d9f,"16 ","59 ",85.76,未鎖定,財務金融學系,"16 ","59 ",4年級,,,成績全到,"16 ","55 ","16 ","55 ",,,103
04d6675598540799a0e71f4d33ffe2d930a827da89c56d9b85b04d173e976549,"40 ","59 ",77.62,未鎖定,財務金融學系,"40 ","59 ",4年級,,,成績全到,"37 ","55 ","37 ","55 ",,,103
bfca5edb9041c5194e5eef89d04f5d340a442b4710ec43d1c062313b2d57e583,"35 ","59 ",79.15,未鎖定,財務金融學系,"35 ","59 ",4年級,,,成績全到,"32 ","55 ","32 ","55 ",,,103
85e063150639c69adc57f82acc24bbfa636f38ec7f1fec75e26566b7f5096176,"54 ","59 ",70.70,未鎖定,財務金融學系,"54 ","59 ",4年級,,,成績全到,"50 ","55 ","50 ","55 ",,,103
93db367c27f975518832bab0e6c08edd4b551921f5b888c8f90b57a2b310ceb9,"44 ","59 ",75.41,未鎖定,財務金融學系,"44 ","59 ",4年級,,,成績全到,"40 ","55 ","40 ","55 ",,,103
cf50a4089136898a283a6dfd50d0434768ae0258553ca07863e22dfac6d4f77e,"28 ","59 ",81.67,未鎖定,財務金融學系,"28 ","59 ",4年級,,,成績全到,"25 ","55 ","25 ","55 ",,,103
0e2a6bfbe747bd747522dc22958aea26d1aa166f73fa05c192c7dbdf56d30a0f,"15 ","59 ",86.00,未鎖定,財務金融學系,"15 ","59 ",4年級,,,成績全到,"15 ","55 ","15 ","55 ",,,103
2770d06b79959407d0e2d102da9a471488c687fc6dc1e7142e487b58e3f12fe9,"50 ","59 ",72.55,未鎖定,財務金融學系,"50 ","59 ",4年級,,,成績全到,"46 ","55 ","46 ","55 ",,,103
803d5d6014ae4c0b339bdf0c748b30226e4b127d0087229c77d7255673b9ce01,"51 ","59 ",72.49,未鎖定,財務金融學系,"51 ","59 ",4年級,,,成績全到,"47 ","55 ","47 ","55 ",,,103
c9374ad0092462f29229ac25164ce661b64604723364dab5aee792bdad88df05,"49 ","59 ",72.96,未鎖定,財務金融學系,"49 ","59 ",4年級,,,成績全到,"45 ","55 ","45 ","55 ",,,103
928a4f74f18eeba83c652e6ab1d9e4de142675e609cd5963032a0bdd3c3e02c9,"1  ","59 ",91.44,未鎖定,財務金融學系,"1  ","59 ",4年級,,,部分未到,"1  ","55 ","1  ","55 ",,,103
cb6a393019339cac33fe91068df7f3052fe8e8be60efb7724b35dfdcd6c3f7ea,"39 ","59 ",78.19,未鎖定,財務金融學系,"39 ","59 ",4年級,,,成績全到,"36 ","55 ","36 ","55 ",,,103
bce0395e4a0daafc55922c0b94e1c56607a019f8d716649b368817aa3ba902f2,"53 ","59 ",71.32,未鎖定,財務金融學系,"53 ","59 ",4年級,,,成績全到,"49 ","55 ","49 ","55 ",,,103
66c638736f8e7035593cf8e12c463e28fafcc38686e74fe3fa23a8bf253f2f52,"24 ","59 ",83.01,未鎖定,財務金融學系,"24 ","59 ",4年級,,,成績全到,,,,,,,103
d7031c939cbdfc1cf1b480496a5cb9f55f26003314adab799a8f10fadc5b37cd,"57 ","62 ",71.18,全班成績已到鎖定排名,財務金融學系,"57 ","62 ",4年級,,,成績全到,,,,,,,104
90ffacb9a1695c6f51923775eecb03960a8b1d9842470f8262f659e8a7c178ef,"23 ","59 ",83.19,未鎖定,財務金融學系,"23 ","59 ",4年級,,,成績全到,,,,,,,103
2c2916893f4b7561ca432ff8f6cda83989a58622d433d7a5a992474158aa0317,"42 ","59 ",76.74,未鎖定,財務金融學系,"42 ","59 ",4年級,,,成績全到,,,,,,,103
56cb07ce043d674074d3313009bb90f53768469edcfa9899614a8ffdaad7140b,"40 ","62 ",78.14,全班成績已到鎖定排名,財務金融學系,"40 ","62 ",4年級,,,成績全到,,,,,,,104
acae91013ce5c9f4e5a00d718ac4fa7e8b8725c56f86a8b54d440249a4aaf64e,"8  ","59 ",87.68,未鎖定,財務金融學系,"8  ","59 ",4年級,,,成績全到,"8  ","55 ","8  ","55 ",,,103
aa4a0286704ad1d0196a5139debc0101bd392f0b97957fbecdc57e4fe8c85566,"7  ","59 ",87.81,未鎖定,財務金融學系,"7  ","59 ",4年級,,,成績全到,"7  ","55 ","7  ","55 ",,,103
5d6dfabf342680a19a7ce408cfd59f4f921ea408539d1f46bf78222f1de0248d,"43 ","59 ",76.06,未鎖定,財務金融學系,"43 ","59 ",4年級,,,成績全到,"39 ","55 ","39 ","55 ",,,103
ee207d89c6ae4f7a305e65c3571db8ef975ebce0105866b8867e16d96190b4c6,"33 ","59 ",80.53,未鎖定,財務金融學系,"33 ","59 ",4年級,,,成績全到,"30 ","55 ","30 ","55 ",,,103
76a860055614e19fc0f72eb964824b7f3caa63e53f7cc952ff4646f9d62b3aec,"26 ","59 ",82.13,未鎖定,財務金融學系,"26 ","59 ",4年級,,,成績全到,"23 ","55 ","23 ","55 ",,,103
1818fc6b8c1a56c65eebedcdf2f5daba2ef2520df0771f68e745ad162254a482,"25 ","59 ",82.63,未鎖定,財務金融學系,"25 ","59 ",4年級,,,成績全到,"22 ","55 ","22 ","55 ",,,103
e942e5610c20b6e46f0433c1c0931db7ef24307f441b3e197599245c22576b75,"38 ","59 ",78.89,未鎖定,財務金融學系,"38 ","59 ",4年級,,,成績全到,"35 ","55 ","35 ","55 ",,,103
69ad9dfb4f7a23d60fb5d7ad93b19d5baa48a8a380bc5ddac6528f934456da9e,"5  ","59 ",88.74,未鎖定,財務金融學系,"5  ","59 ",4年級,,,成績全到,"5  ","55 ","5  ","55 ",,,103
5e9d26e6166baaaa2ba428d6ed6ef1d5c7b30157b8f7fdec2bc7e7893e9eee33,"18 ","59 ",85.41,未鎖定,財務金融學系,"18 ","59 ",4年級,,,成績全到,"18 ","55 ","18 ","55 ",,,103
4be6adc16a339ebd53944fda4e41d0a56b14a2d8e2e0bcb87d03ce33f4a08b2b,"56 ","59 ",66.89,未鎖定,財務金融學系,"56 ","59 ",4年級,,,成績全到,"52 ","55 ","52 ","55 ",,,103
1c78796686b137420870d554e8521f1ef1c0c19e8ca6813b55059456249f631d,"19 ","59 ",84.42,未鎖定,財務金融學系,"19 ","59 ",4年級,,,成績全到,"19 ","55 ","19 ","55 ",,,103
300306dd3991479701d3f09d74ef01543b5df5be28ffbebefe31b77bace8880a,"48 ","59 ",73.28,未鎖定,財務金融學系,"48 ","59 ",4年級,,,成績全到,"44 ","55 ","44 ","55 ",,,103
42f670cd3d1954406c82345dc76d1af6a50e6e696121691b6c78a0bb3e46d24c,"3  ","62 ",89.35,未鎖定,經濟學系,"3  ","62 ",4年級,,,成績全到,"3  ","57 ","3  ","57 ",,,103
f9c418dc2402f5ed955b7bf6b2e52b11338856571492748e92f703cbf34de2aa,"60 ","62 ",68.57,未鎖定,經濟學系,"60 ","62 ",4年級,,,成績全到,"56 ","57 ","56 ","57 ",,,103
0638b0756d5b633e2b1e758295ad57d2295c58a001cb87e7bca3ce658641cd9c,"16 ","62 ",83.91,未鎖定,經濟學系,"16 ","62 ",4年級,,,成績全到,"14 ","57 ","14 ","57 ",,,103
923be1c2f10b59d18e990b7a22a6a56c0f223407f32ffdbdcf08cdf61c14bb02,"21 ","62 ",82.91,未鎖定,經濟學系,"21 ","62 ",4年級,,,成績全到,"19 ","57 ","19 ","57 ",,,103
2049ac2b78c1987caf641367cbc226b6ce0900889d2c2166fabc156195e2a1ae,"36 ","62 ",77.53,未鎖定,經濟學系,"36 ","62 ",4年級,,,成績全到,"32 ","57 ","32 ","57 ",,,103
cf7c1d3ecb3027dadbbb31f22f7539b5d05e2b7867658efcc2cd68f74eab69b4,"58 ","62 ",70.63,未鎖定,經濟學系,"58 ","62 ",4年級,,,成績全到,"54 ","57 ","54 ","57 ",,,103
ee2cdde1b01d347c6ca7b5dc467509b97fd62b12a948c8de231c765e9a441baf,"13 ","62 ",85.99,未鎖定,經濟學系,"13 ","62 ",4年級,,,成績全到,"11 ","57 ","11 ","57 ",,,103
ed8c8fa113e0553cdaac39feb37441d1fa0e6fc3d5fb2220e4445852636e4590,"11 ","62 ",86.57,未鎖定,經濟學系,"11 ","62 ",4年級,,,成績全到,"9  ","57 ","9  ","57 ",,,103
2d7509c01424fbb11b387883d9bd0b0a0d3cfa58f88f733124f124c13202b393,"12 ","62 ",86.29,未鎖定,經濟學系,"12 ","62 ",4年級,,,成績全到,"10 ","57 ","10 ","57 ",,,103
acd468b2b9e081f5c7b9425057f5e770cd2a513bf27b9b0ee4b8e80b782c0b49,"17 ","62 ",83.82,未鎖定,經濟學系,"17 ","62 ",4年級,,,成績全到,"15 ","57 ","15 ","57 ",,,103
f21d347b3839a4998914c668cca5db82313fa77d3ba7cf707a95e8af85a208ce,"47 ","62 ",73.70,未鎖定,經濟學系,"47 ","62 ",4年級,,,成績全到,"43 ","57 ","43 ","57 ",,,103
f26fcd4eaf6452aa18680a6b6edcf8b5cdda52b0d7eef7f01330f1de12dd48f4,"56 ","62 ",70.96,未鎖定,經濟學系,"56 ","62 ",4年級,,,成績全到,"52 ","57 ","52 ","57 ",,,103
31800cd5a9e354d732e956f96b5d2314a7fb67546f84ae7afd45c66dcf62514d,"44 ","62 ",74.56,未鎖定,經濟學系,"44 ","62 ",4年級,,,成績全到,"40 ","57 ","40 ","57 ",,,103
dd9e99ec2631573ebbe9400eb52af11327f022410073d388f66b16e302b1ec18,"51 ","62 ",72.68,未鎖定,經濟學系,"51 ","62 ",4年級,,,成績全到,"47 ","57 ","47 ","57 ",,,103
192e437649be14abc6e253fce354210e18abb25ecf4a5ff5a577f13d46bca993,"48 ","62 ",73.67,未鎖定,經濟學系,"48 ","62 ",4年級,,,成績全到,"44 ","57 ","44 ","57 ",,,103
99c5f5905c94755db50d273d154b76d97e4146a5ae9207bd24a81439bc694ead,"35 ","62 ",77.56,未鎖定,經濟學系,"35 ","62 ",4年級,,,成績全到,"31 ","57 ","31 ","57 ",,,103
c435c8de17911401d87abccfcc63b84793e2e430161b99bccaf8434ea2c9b0eb,"59 ","62 ",68.63,未鎖定,經濟學系,"59 ","62 ",4年級,,,成績全到,"55 ","57 ","55 ","57 ",,,103
704703f5dbe425db961f1ebd511936ca6d088d7aeaf02b66582ed27b5f299476,"54 ","62 ",71.49,未鎖定,經濟學系,"54 ","62 ",4年級,,,成績全到,"50 ","57 ","50 ","57 ",,,103
fed62adeb3868b21a4dbead2cae1aae897f24ac1da1e81da87badce108c5ac7c,"40 ","62 ",75.88,未鎖定,經濟學系,"40 ","62 ",4年級,,,成績全到,"36 ","57 ","36 ","57 ",,,103
76ba4861579a5af2504938f0ffe0c0f4559f478b3fca1a58bca0f656e90a52b3,"26 ","62 ",80.20,未鎖定,經濟學系,"26 ","62 ",4年級,,,成績全到,"23 ","57 ","23 ","57 ",,,103
f3098ac202f475feb75bf742e77f0de81ac704ce501b00d4766103fe5c56bf24,"39 ","62 ",75.96,未鎖定,經濟學系,"39 ","62 ",4年級,,,成績全到,"35 ","57 ","35 ","57 ",,,103
3a62ebb7affe181f28b7d5802466cdef90846e2ddf7cf21927209cd07edb4dce,"24 ","62 ",82.35,未鎖定,經濟學系,"24 ","62 ",4年級,,,成績全到,"21 ","57 ","21 ","57 ",,,103
9dae863bda4fedae1772892a42fb7bcec568a1fca33ce5ec8475d0b2577c8664,"34 ","62 ",77.66,未鎖定,經濟學系,"34 ","62 ",4年級,,,成績全到,"30 ","57 ","30 ","57 ",,,103
84aaa8a1c3f4504baa810eee5893902bc483aa4cb04106f6b299a007786d1d18,"1  ","62 ",92.47,未鎖定,經濟學系,"1  ","62 ",4年級,,,成績全到,"1  ","57 ","1  ","57 ",,,103
d4aef0985bfd606121d31baeccb392ff2623761ef0ae8c3dca012865c8ec26d5,"20 ","62 ",83.08,未鎖定,經濟學系,"20 ","62 ",4年級,,,成績全到,"18 ","57 ","18 ","57 ",,,103
3d1cc310247f5e3aba6aac18b95da3fa781f496f8892d48c962cd3a5a3ea1833,"14 ","62 ",85.83,未鎖定,經濟學系,"14 ","62 ",4年級,,,成績全到,"12 ","57 ","12 ","57 ",,,103
56721aa5a2225e16ee072776042df9af428ea75468840a7efd9008ef8527aa7d,"45 ","62 ",74.41,未鎖定,經濟學系,"45 ","62 ",4年級,,,成績全到,"41 ","57 ","41 ","57 ",,,103
a33939cfe509ec253b05dfc57cc4fd21db1435cf7328938072ad3f5ed140ab58,"8  ","62 ",87.59,未鎖定,經濟學系,"8  ","62 ",4年級,,,成績全到,,,,,,,103
7bf0f4ac581c26df7f3204ac5aea377c9a3f2fb3749d36437a5fc557aff3228d,"62 ","62 ",67.02,未鎖定,經濟學系,"62 ","62 ",4年級,,,成績全到,,,,,,,103
a443739574a895eb712e12a8c5d50670d5324d080bf4ffbaa115f47454b272cb,"7  ","62 ",88.13,未鎖定,經濟學系,"7  ","62 ",4年級,,,成績全到,,,,,,,103
62ca59ac7c4c3dad01775c5e7755e9f21f54b71d17160e1c6bd260a459d00e45,"23 ","62 ",82.78,未鎖定,經濟學系,"23 ","62 ",4年級,,,成績全到,,,,,,,103
392b6c24f7f44568259a4456ae764842dffb39d31847d18c10010bb7feee47d7,"29 ","62 ",79.78,未鎖定,經濟學系,"29 ","62 ",4年級,,,成績全到,,,,,,,103
481f2b66e67ece06e9f147eebec2851ec08766cb48339330d9606f50cde36822,"45 ","65 ",75.80,全班成績已到鎖定排名,經濟學系,"45 ","65 ",4年級,,,成績全到,,,,,,,104
6a861db9b40f5b6c4593ecc313708325e6713eae1b71068786ee3dfb2764512c,"5  ","62 ",89.05,未鎖定,經濟學系,"5  ","62 ",4年級,,,成績全到,"5  ","57 ","5  ","57 ",,,103
52769879dc3f2d3df4361b642b3e3885819e2799217fb772037d00ce8429d4fe,"9  ","62 ",87.45,未鎖定,經濟學系,"9  ","62 ",4年級,,,成績全到,"7  ","57 ","7  ","57 ",,,103
cfeaf1106571d245b9d331161de548fed5fd41c6a1a40aeac03721759b5265c5,"2  ","62 ",90.71,未鎖定,經濟學系,"2  ","62 ",4年級,,,成績全到,"2  ","57 ","2  ","57 ",,,103
9653e448d3527dfbe03e5f4ff21e87821971026b94919d4d5fcf3b68366536be,"57 ","62 ",70.76,未鎖定,經濟學系,"57 ","62 ",4年級,,,成績全到,"53 ","57 ","53 ","57 ",,,103
b676016a5dccf3e9508a4511e8ef4988dd1407401a5ae5fda6d618ee4446dc73,"41 ","62 ",75.65,未鎖定,經濟學系,"41 ","62 ",4年級,,,成績全到,"37 ","57 ","37 ","57 ",,,103
be2c75b40de96f54f362073706d4418b7ec9c8393cc53059a1da12bd07ed2666,"46 ","62 ",73.85,未鎖定,經濟學系,"46 ","62 ",4年級,,,成績全到,"42 ","57 ","42 ","57 ",,,103
b9ac5be19050dfaa51180ab3a159f3ef4a7460da0a8a2f30c9d38141fd37e57b,"22 ","62 ",82.87,未鎖定,經濟學系,"22 ","62 ",4年級,,,成績全到,"20 ","57 ","20 ","57 ",,,103
a3f46c45c03ddb10797ef475cf9319a641db47ca5cb34d99fb5d94335eaa539e,"18 ","62 ",83.57,未鎖定,經濟學系,"18 ","62 ",4年級,,,部分未到,"16 ","57 ","16 ","57 ",,,103
e9a3aedeb3c84e8a4e6bc7e7a9bba28c380db629ad6469b5dc689103643e9c26,"6  ","62 ",88.70,未鎖定,經濟學系,"6  ","62 ",4年級,,,成績全到,"6  ","57 ","6  ","57 ",,,103
49232fe5fd15598ba3e59b253d7a087600418bf8b192c2bfd6ba21a0cdba339b,"4  ","62 ",89.31,未鎖定,經濟學系,"4  ","62 ",4年級,,,成績全到,"4  ","57 ","4  ","57 ",,,103
